customer_id,region,usage_type,daily_usage_liters,system_uptime_percent,reduction_percent,days_since_maintenance,complaint_count,maintenance_urgency,cluster_label,cluster_description,recommendation,install_month
CUST_1424,Mumbai,Industrial,3438,87.25,90.08,15,5,0.17,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1425,Nashik,Industrial,2814,96.7,69.77,63,3,0.65,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_1426,Pune,Residential,2632,89.53,92.07,89,2,0.99,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_1427,Nashik,Residential,900,84.26,89.59,38,4,0.45,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1428,Pune,Industrial,1740,95.64,73.82,107,1,1.12,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1429,Mumbai,Agricultural,1423,84.14,91.69,119,2,1.41,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1430,Mumbai,Agricultural,488,96.06,61.15,11,5,0.11,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_1431,Mumbai,Industrial,1288,78.75,63.28,110,3,1.4,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1432,Nashik,Residential,3237,73.86,47.27,48,0,0.65,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1433,Pune,Agricultural,2181,95.66,74.46,95,1,0.99,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1434,Mumbai,Agricultural,687,87.62,81.1,68,2,0.78,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_1435,Mumbai,Agricultural,2588,96.67,83.68,118,4,1.22,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1436,Pune,Industrial,2105,98.13,52.49,27,4,0.28,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1437,Mumbai,Agricultural,2333,71.61,67.21,106,2,1.48,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1438,Pune,Agricultural,2054,85.03,53.84,62,4,0.73,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1439,Pune,Agricultural,2764,81.25,78.11,24,2,0.3,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_1440,Pune,Agricultural,2523,88.78,52.9,31,1,0.35,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1441,Pune,Residential,686,93.81,90.21,64,4,0.68,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-02
CUST_1442,Pune,Industrial,1794,78.42,56.53,12,1,0.15,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1443,Nashik,Industrial,1152,86.7,59.57,105,3,1.21,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1444,Mumbai,Residential,3604,91.26,87.55,71,3,0.78,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-02
CUST_1445,Nashik,Residential,3010,74.03,67.92,6,3,0.08,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1446,Mumbai,Industrial,751,94.42,46.2,26,3,0.28,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1447,Nashik,Agricultural,2624,88.18,69.73,74,4,0.84,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_1448,Pune,Agricultural,3600,98.49,49.23,107,2,1.09,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1449,Mumbai,Industrial,3542,80.19,94.27,108,4,1.35,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1450,Mumbai,Agricultural,2058,73.24,74.41,40,5,0.55,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1451,Nashik,Residential,512,85.2,57.83,112,4,1.31,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1452,Nashik,Agricultural,3653,72.57,73.19,28,1,0.39,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1453,Mumbai,Agricultural,340,99.09,48.84,16,2,0.16,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_1454,Nashik,Agricultural,1445,71.16,84.99,85,0,1.19,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1455,Nashik,Industrial,3598,92.61,91.27,26,0,0.28,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-04
CUST_1456,Nashik,Residential,2641,85.75,88.72,87,2,1.01,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1457,Pune,Agricultural,899,81.06,62.09,77,0,0.95,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_1458,Pune,Industrial,3638,71.98,61.29,80,2,1.11,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1459,Nashik,Agricultural,2324,88.67,46.75,100,1,1.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1460,Nashik,Residential,2888,87.56,77.57,99,1,1.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1461,Pune,Agricultural,2330,78.43,71.75,85,4,1.08,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1462,Pune,Residential,2082,97.31,67.97,27,0,0.28,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1463,Mumbai,Agricultural,2151,79.12,90.38,78,2,0.99,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1464,Mumbai,Residential,2798,83.49,53.39,67,1,0.8,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1465,Pune,Agricultural,3820,86.31,45.48,34,4,0.39,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1466,Nashik,Residential,2079,73.01,48.67,23,0,0.32,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1467,Nashik,Agricultural,3432,97.96,56.17,30,0,0.31,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1468,Nashik,Agricultural,3873,81.24,46.66,94,0,1.16,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1469,Nashik,Industrial,3518,72.42,70.14,15,1,0.21,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1470,Mumbai,Industrial,3137,81.62,60.7,24,1,0.29,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1471,Pune,Residential,2681,88.01,54.02,60,0,0.68,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_1472,Nashik,Agricultural,2204,85.41,82.5,49,1,0.57,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1473,Mumbai,Residential,3238,90.84,55.22,72,0,0.79,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1474,Nashik,Industrial,3513,71.66,79.38,51,3,0.71,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1475,Pune,Residential,2391,78.54,62.46,80,1,1.02,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1476,Mumbai,Residential,443,94.58,70.59,93,2,0.98,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1477,Pune,Industrial,632,72.4,91.69,62,1,0.86,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1478,Pune,Agricultural,1297,95.66,46.87,14,0,0.15,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1479,Mumbai,Residential,3868,72.76,70.01,26,2,0.36,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1480,Mumbai,Industrial,1719,95.03,87.72,75,4,0.79,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-02
CUST_1481,Mumbai,Agricultural,354,80.82,74.4,28,2,0.35,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1482,Mumbai,Industrial,1630,88.37,58.84,70,2,0.79,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_1483,Mumbai,Residential,3217,74.59,64.88,100,1,1.34,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1484,Mumbai,Agricultural,1746,71.99,79.01,89,5,1.24,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1485,Mumbai,Agricultural,1740,76.48,89.54,65,2,0.85,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1486,Nashik,Industrial,3144,73.84,47.05,11,2,0.15,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1487,Pune,Industrial,2672,79.37,48.58,76,0,0.96,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1488,Mumbai,Industrial,2033,85.43,61.25,119,1,1.39,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1489,Nashik,Agricultural,1994,87.66,56.64,42,0,0.48,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1490,Nashik,Agricultural,379,93.7,58.25,25,1,0.27,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1491,Nashik,Residential,3402,89.69,56.06,12,4,0.13,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1492,Pune,Agricultural,1284,88.26,54.79,93,5,1.05,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1493,Mumbai,Residential,3483,82.35,51.53,32,2,0.39,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1494,Nashik,Industrial,2905,84.21,91.7,96,1,1.14,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1495,Pune,Industrial,1164,82.44,52.21,58,2,0.7,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_1496,Pune,Agricultural,3064,95.26,55.22,35,2,0.37,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_1497,Pune,Industrial,1887,76.9,57.31,104,3,1.35,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1498,Nashik,Industrial,771,70.17,91.65,93,0,1.33,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1499,Mumbai,Agricultural,2421,89.54,82.79,45,5,0.5,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_1500,Nashik,Residential,1876,76.07,84.48,41,1,0.54,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1501,Nashik,Agricultural,1802,96.7,50.24,42,4,0.43,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1502,Mumbai,Residential,888,95.77,86.82,55,5,0.57,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-05
CUST_1503,Mumbai,Agricultural,1710,72.3,65.41,80,3,1.11,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_1504,Mumbai,Agricultural,2205,73.19,58.14,41,0,0.56,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_1505,Pune,Industrial,863,84.86,73.79,105,4,1.24,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1506,Mumbai,Agricultural,3804,88.28,86.11,35,4,0.4,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1507,Nashik,Agricultural,3783,78.25,83.93,66,2,0.84,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1508,Mumbai,Residential,766,91.5,89.5,22,0,0.24,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_1509,Nashik,Industrial,898,87.85,91.41,94,3,1.07,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1510,Pune,Residential,1944,79.74,56.91,10,1,0.13,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1511,Nashik,Residential,1291,70.76,66.19,13,1,0.18,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1512,Nashik,Industrial,2232,92.5,45.73,15,3,0.16,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_1513,Mumbai,Industrial,3084,76.44,88.97,99,2,1.3,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1514,Mumbai,Industrial,3341,95.03,52.73,114,2,1.2,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1515,Nashik,Agricultural,2595,82.61,88.07,6,4,0.07,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_1516,Mumbai,Industrial,1904,87.31,61.47,33,0,0.38,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_1517,Pune,Industrial,3491,96.19,63.41,114,4,1.19,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_1518,Pune,Industrial,366,95.91,46.96,55,1,0.57,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_1519,Mumbai,Residential,2920,81.15,61.34,110,3,1.36,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_1520,Pune,Residential,3698,76.27,89.42,73,0,0.96,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_1521,Mumbai,Agricultural,3050,93.25,46.28,27,3,0.29,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_1522,Nashik,Residential,769,82.99,65.32,104,0,1.25,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_1523,Nashik,Agricultural,2840,75.76,46.57,11,5,0.15,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
